Category,Cleaned_Resume,Predicted_Category
Network Security Engineer,Operating Systems Windows Linux Ubuntu Network Technologies Cisco Routing Switching InterVLAN Routing Dynamic Protocols e RIPv2 RIPng OSPF EIGRP Static Routing ACL VTP VLAN EhterChannel HSRP STP IPv6 Lan Troubleshooting Structured Network Cabling Cisco Firewall Fortinet Firewall RHEL 6 networks Networking Devices Cisco Routers 1800s 1900s 2600s 2900s 3600s 3800s 7200s etc Cisco Switches Cisco Catalyst 2900s 3700s 4850s etc HP ProLiant Servers Dell Server Lenovo Servers etc Fortinet Firewall Modem etc Server Technologies AD RODC FTP Print Server SCCM WDS DHCP Group Policies DHCP Server DNS Server RIS Server User policies computer policies etc Backup Technologies Server 2016 backup tools Symantec Backup EXEC 12D etc Virtualisation VMWare ESXi VMware Workstation Oracle VirtualBox GNS3 Network Simulator etc Education Details MSC AISECT university distance education B Com Jiwaji University Sr Network Engineer Sr Network Engineer Cloudatix Network Pvt Ltd Skill Details CISCO Exprience 43 months DHCP Exprience 43 months DNS Exprience 43 months FTP Exprience 43 months LAN Exprience 43 monthsCompany Details company Cloudatix Network Pvt Ltd description 18 Project Routers Switches Server Configuration Group Policies Client Railwire Railtel Corporation India Ltd Mumbai Type Project Configuration WiFi AP Railway Station Maharashtra State Role Sr Network Engineer Roles responsibilities Earthing trenching equipment Making plans preparing station WiFi environment including cabling installation commissioning handing etc Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2008 R2 2012 R2 2016 Active Directory FTP DNS DHCP TFTP Troubleshooting LAN WAN infrastructure Settings networking devices Cisco Router switches co coordinating system network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 10 based network Installing Configuring Network Printers Assigning proper rights shared drives User Groups management assigning rights according organization requirements company Asha MMPC description Project Routers Switches Server Configuration Group Policies Client Asha MMPC Bali Pali Rajasthan Type Project Configuration DPMCU Milknet Server EMS Server QMS Server etc Role Executive Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2008 R2 2012 R2 2016 Active Directory FTP DNS DHCP TFTP Troubleshooting LAN WAN infrastructure Settings networking devices Cisco Router switches co coordinating system network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 10 based network Installing Configuring Network Printers Assigning proper rights shared drives User Groups management assigning rights according organization requirements company Interface Techno System description Project Routers Switches Server Configuration Group Policies Client Scindia School Fort Gwalior MP Type Project Configuration Implementation Role Network Engineer Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2000 2003 2008 R2 2012 R2 Active Directory FTP DNS DHCP TFTP Linux OS Working troubleshooting complex LAN infrastructure Settings networking devices Cisco Router switches co coordinating system Network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 professional based network Installing Configuring Network Printers Installing Server side Software Utilities Assigning proper rights shared drives Managing user account company Interface Techno System description Project Network Implementation Configuration Client Teva API India Pvt Ltd Bhind MP Type Project Implementation Configuration Role Network Support Engineer Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2000 2003 2008 R2 2012 R2 Active Directory FTP DNS DHCP TFTP Linux OS Working troubleshooting complex LAN infrastructure Settings networking devices Cisco Router switches co coordinating system Network administrator implementation Configuration Maintenance check Point Endpoint Security MI Management Console Laptop Users Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Logging Monitoring Calls using CA Unicenter Service Desk Manager Maintaining Management windows XP professional based network Installation Configuration troubleshooting Microsoft Outlook Installing Configuring Network Printers Installing Server side Software Utilities Assigning proper rights shared drives Managing user account Issue E Token laptop user Managing 350 Desktops Laptops Taking differential full backups server Symantec Backup Exec 12D Restoring Files got corrupted deleted accidentally Handling escalations desktop calls remote locations Monthly Weekly Report Generations servers Preparing MIS vendor inventory management reports company Nava Bharat Press P Ltd description Role System Engineer Roles responsibilities Server Management Backup management Helpdesk SLA monitoring incident management Hosting client meeting scheduled interval System Management Troubleshooting Hardware Troubleshooting Additional Qualification Certifications Manual Computerized accounting Tally ERP9 Tally certification Tally Academy,"Based on the resume provided, the job title is Sr Network Engineer."
Network Security Engineer,Skill Set Experience Implementing troubleshooting network security solutions Planning Implementation knowledge multi vendor firewalls Cisco ASA Checkpoint Upto R 80 Juniper Netscreen Fortinet FWSM Familiarity latest hardware network security technologies Excellent analytical problem solving skills Skilled analyzing monitoring network security solutions using variety Monitoring solutions Zenoss Solarwinds Cisco Prime Work Experience multi client data center environments Knowledge Work experience Firewall IOS Upgrade projects Configuration F5 load balancers SSL certificate updates Rule F5 upgrades Configuration Cisco Routers series 1800 1900 2500 2600 2800 3600 Nexus 5k 7k Configuration Cisco switches series 2960 3750 catalyst 4500 3600 Working knowledge Bluecoat Proxy Knowledge ITIL process Education Details September 2006 August 2011 Bachelor Engineering Electronics Pune Maharashtra College Engineering University Pune July 2004 February 2006 Higher Secondary Certificate Science Pune Maharashtra Sinhgad College University Pune June 2003 March 2004 secondary school certificate SSC science Pune Maharashtra E Boys High School Maharashtra Pune Network Security Engineer Network Security Engineer Capita Skill Details Network Security Exprience 72 months CHECKPOINT Exprience 72 months CISCO Exprience 72 months CISCO ASA Exprience 72 months Cisco routing switching Exprience 60 months Loadbalncing F5 Exprience 60 months security Exprience Less 1 year months Cisco Exprience Less 1 year months VPN Exprience Less 1 year months LAN Exprience Less 1 year months Networking Exprience Less 1 year monthsCompany Details company Capita description Work Client Shared Network Security infra Plan Implement troubleshoot customer requests Monitor Datacenter infra 24 7 Work call engineer weekends provide office support company Capgemini India Pvt Ltd description Part UK India NOC Work Client dedicated infra Undergo Client infra handover sessions streamline client boarding process Act mentor juniors Attend Weekly CAAB calls represent critical Changes company Sungard Availability Services description Plan Troubleshoot Implement Client network requests Project Work Internet BW upgrade Downgrade Decommission DR test planning implementation Setting L3VPN customers company SunGard Software Solutions description Maintain Client Documentation Work datacenter Remediation Project DNS record Management SunGard Availability Services,Network Security Engineer
Network Security Engineer,Skill Set Cisco Certified Network Associates CCNA Basic knowledge networking Ethernet mediums ethernet communication types Ethernet communication devices etc IPv4 Subnetting Supernetting Basic configuration Routing Switching Access lists Network Address Translation NAT Virtual LANs VLANs etc Cisco Certified Network Associates CCNA Security Basic security goals need Different types attacks like access attacks reconnaissance strategies etc Basic configuration firewalls Mitigation techniques access control lists private VLANs VLAN hopping IP source guard DHCP snooping Authentication Authorization Accounting AAA IP Security IPsec etc Cisco Certified Network Professional CCNP Routing Switching MPLS Routing Configuration concept EIGRP OSPF BGP Switching Virtual LANs VLANs spanning tree protocol STP queuing etc MPLS Multi Protocol Label Switching Basic idea working types modes MPLS penultimate hopping mpls etc Cisco Certified Network Professional Security ASA Module Knowledge Control Plane Security Management Plane Security Data Plane Security Knowledge Network Telemetary NTP NetFlow Logging NAT fundamental ASA Firewall filtering technologies ASA modes deployment ASA failover Security context Reputation based firewall Identity firewall Zone based firewall Projects E Project Title Temperature Controlled Cooling Fan Academic Year 2016 2017 sem 5 Description project simply senses temperature level turn FAN temperature set limit project developed aim control temperature devices reduce damages devices heating Title Automatic Plant Watering System Academic Year 2016 2017 sem 6 Description project simply senses moisture level turn water pump moisture Education Details January 2018 B E Technology Mumbai Maharashtra Mumbai university H C Mahatma Gandhi High Maharashtra State Board C Mahatma Gandhi High Maharashtra State Board School Junior College Network Security Enginner Network Security Engineer Skill Details Networking Exprience Less 1 year months Subnetting Supernetting Exprience Less 1 year months Access Lists Exprience Less 1 year months ACLS Exprience 6 months Network Address Translation NAT Exprience Less 1 year months VLAN Exprience Less 1 year months AAA Exprience Less 1 year months IPSec Exprience Less 1 year months ACCESS CONTROL LISTS Exprience 6 months DHCP Snooping Exprience Less 1 year months Private Vlan Exprience Less 1 year months VLAN Hopping Exprience Less 1 year months VPN Exprience Less 1 year months Routing protocols RIP EIGRP OSPF BGP Exprience Less 1 year months DM VPN Exprience Less 1 year months Switching Exprience Less 1 year months Control Plane Security Exprience Less 1 year months Data Plane Security Exprience Less 1 year months Management Plane Security Exprience Less 1 year months Network Telemetary Exprience Less 1 year months Firewall Exprience Less 1 year months Firewall Filtering Technologies Exprience Less 1 year months ASA Failovers Exprience Less 1 year months Zone Based Firewall Exprience Less 1 year months Reputation Based Firewall Exprience Less 1 year months Security Context Exprience Less 1 year months Security Exprience Less 1 year monthsCompany Details company Stormfur Technologies LLP description Network Security Engineer Stromfur Technologies LLP August 2018 Present Troubleshoot firewall related incidents customers Solve technical problems relating installing security solutions Analyze security requirements network system Reviewed configuration maintained Cisco ASA Firewalls routers switches Reviewed modified access control lists ACLs network switching routing equipment needed maintain security standards Participated core network team upgrade corporate network Maintained network security technologies services Interacted clients analyzed operational requirements Install configured IPSEC SSL VPN Reviewed configured VLAN Routing Protocols RIP OSPF EIGRP NAT Support client various networking issues,Network Security Engineer
Network Security Engineer,Communication Skills writing skills English good certainly clear speaker comfortable speaking front audience easily facilitate meetings brainstorming sessions Interpersonal Skills friendly polite person positive attitude work well others deal difficult situations careful considerate manner Learning Skills high capacity learning pick new skills ideas quickly generally thrive challenges Enthusiasm creativity give edge difficult projects Problem Solving Skills analytical skills help troubleshoot problems uncover root causes creative tenacious Education Details July 2012 April 2015 Bachelor Science INFORMATION TECHNOLOGY Mumbai Maharashtra Akbar Peerbhoy College Comm Eco University Mumbai June 2008 April 2010 Jaunpur Uttar Pradesh Janta Inter College Jaunpur May 2006 April 2008 Jaunpur Uttar Pradesh Inter College Jaunpur Network Security Engineer Skill Details Network Security Network Administration Firewall VPN Configuration Routing Switching Exprience 24 monthsCompany Details company Karvy Innotech LTD description Managing network Mahindra Mahindra Financial services limited internal PAN India level Installation setup configuration troubleshooting Tuning diagnostics maintenance security related Equipment Maintaining network devices Routers Switches Firewall Wi Fi Devices Troubleshoot performance availability issues security devices firewalls UTM Content Filtering solutions Handling daily calls related network network security Manage administer VPN connectivity organization clients Implement Policy Changes Configure URL filtering security policies UTM appliances Monitor alerts received monitoring systems take appropriate action based defined processes Follow SLA procedures already defined security device management Co ordinating ISPs like TATA Airtel Reliance Vodafone Sify Tikona HCL Comnet WAN related issues Configuration Troubleshooting Site Site IPSEC VPN HO Remote Branches Maintaining inventory monthly basis network devices LAN Connectivity issues Crimping Rack Mounting Reporting CISO Mahindra Finance network related queries solutions,Network Security Engineer
Network Security Engineer,Technical Expertise Cisco ASA Checkpoint firewall GAIA Splat Palo Alto firewalls Firewall management tools Cisco security management CSM Checkpoint Smart center Palo Alto Panorama F5 load balancer LTM Networking Hands Cisco Router Cisco Switches Security Management Event Management RSAEnvision 4 1 Ticketing tools BMC Remedy Service Technologies Software languages Python VB ScriptingEducation Details January 2006 January 2010 Bachelor Engineering Information Technology Mumbai Maharashtra Mumbai University Senior Network security Analyst Senior Network security Analyst Accenture Skill Details FIREWALLS Exprience 97 months CISCO Exprience 89 months SECURITY Exprience 72 months FIREWALL Exprience 45 months CHECKPOINT Exprience 44 monthsCompany Details company Accenture description Install configure upgrades troubleshoot Cisco ASA firewalls 5500 X includes Single multi context firewalls F5 LTM configuration VIP pools SSL offloading certificate renewals Code upgrade troubleshoot issues Pulse secure Juniper management includes creating Roles Realm polices remote access reverse proxy Code upgrade PAC file configuration Preparing design documents HLD LLD IP Schema Configuration network devices per customer requirements data center environment Incident Management Change management Problem Management ITIL process Key projects Worked resiliency project like firewall policy lockdown Software code upgrade firewalls load balancers End end co ordination firewall deployment Tools Cisco security manager 4 x company Zensar Technologies description Install Upgrades Checkpoint firewalls GAIA R75 R77 policy deployment Troubleshoot checkpoint firewalls Palo alto firewall Cisco ASA multiple sites belongs US Canada EMEA region Configure upgrades troubleshoot Cisco Routers Cisco 29xx 28xx 19xx Cisco switches 2960 3560 Cisco Meraki AP Meraki Cloud F5 LTM configuration troubleshooting operational issues company Infosys Technologies description Responsibilities Install configure upgrade troubleshoot checkpoint firewalls Cisco Routers Switches Configure monitor troubleshoot issues within organization LAN WAN customer Connectivity networks Interface vendors service providers ensuring hardware software problems dealt efficiently effectively minimal downtime company HCL Comnet description Responsibilities Event moitoring administration RSA enVision 4 1 SIEM Proficient researching traffic patterns identify false positives malicious traffic within IDS IPS scanners Qualis firewalls Experience writing correlation rules parsers developing UDS unsupported device logs analyze large volume security events maintaining high quality analysis Change Configuration Management exposure company Wipro Technologies description Administrator Manage troubleshoot multi vendor Network Infrastructure consisting Cisco Juniper Platforms Cisco Router 3845 Cisco stack wise switches 3750E 2960 access switch Cisco 4500 chassis Cisco 5550 20 ASA firewalls Juniper SA 6500 SSL VPN Provisioning troubleshooting access issues related RSA Entrust 2FA User Accounts Taking network security devices configuration back weekly monthly basis,Network Security Engineer
Network Security Engineer,Operating Systems Windows Linux Ubuntu Network Technologies Cisco Routing Switching InterVLAN Routing Dynamic Protocols e RIPv2 RIPng OSPF EIGRP Static Routing ACL VTP VLAN EhterChannel HSRP STP IPv6 Lan Troubleshooting Structured Network Cabling Cisco Firewall Fortinet Firewall RHEL 6 networks Networking Devices Cisco Routers 1800s 1900s 2600s 2900s 3600s 3800s 7200s etc Cisco Switches Cisco Catalyst 2900s 3700s 4850s etc HP ProLiant Servers Dell Server Lenovo Servers etc Fortinet Firewall Modem etc Server Technologies AD RODC FTP Print Server SCCM WDS DHCP Group Policies DHCP Server DNS Server RIS Server User policies computer policies etc Backup Technologies Server 2016 backup tools Symantec Backup EXEC 12D etc Virtualisation VMWare ESXi VMware Workstation Oracle VirtualBox GNS3 Network Simulator etc Education Details MSC AISECT university distance education B Com Jiwaji University Sr Network Engineer Sr Network Engineer Cloudatix Network Pvt Ltd Skill Details CISCO Exprience 43 months DHCP Exprience 43 months DNS Exprience 43 months FTP Exprience 43 months LAN Exprience 43 monthsCompany Details company Cloudatix Network Pvt Ltd description 18 Project Routers Switches Server Configuration Group Policies Client Railwire Railtel Corporation India Ltd Mumbai Type Project Configuration WiFi AP Railway Station Maharashtra State Role Sr Network Engineer Roles responsibilities Earthing trenching equipment Making plans preparing station WiFi environment including cabling installation commissioning handing etc Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2008 R2 2012 R2 2016 Active Directory FTP DNS DHCP TFTP Troubleshooting LAN WAN infrastructure Settings networking devices Cisco Router switches co coordinating system network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 10 based network Installing Configuring Network Printers Assigning proper rights shared drives User Groups management assigning rights according organization requirements company Asha MMPC description Project Routers Switches Server Configuration Group Policies Client Asha MMPC Bali Pali Rajasthan Type Project Configuration DPMCU Milknet Server EMS Server QMS Server etc Role Executive Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2008 R2 2012 R2 2016 Active Directory FTP DNS DHCP TFTP Troubleshooting LAN WAN infrastructure Settings networking devices Cisco Router switches co coordinating system network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 10 based network Installing Configuring Network Printers Assigning proper rights shared drives User Groups management assigning rights according organization requirements company Interface Techno System description Project Routers Switches Server Configuration Group Policies Client Scindia School Fort Gwalior MP Type Project Configuration Implementation Role Network Engineer Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2000 2003 2008 R2 2012 R2 Active Directory FTP DNS DHCP TFTP Linux OS Working troubleshooting complex LAN infrastructure Settings networking devices Cisco Router switches co coordinating system Network administrator implementation Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Maintaining Management windows 7 professional based network Installing Configuring Network Printers Installing Server side Software Utilities Assigning proper rights shared drives Managing user account company Interface Techno System description Project Network Implementation Configuration Client Teva API India Pvt Ltd Bhind MP Type Project Implementation Configuration Role Network Support Engineer Roles responsibilities Implementing maintaining backup schedules Upgrading backups Cisco router configuration files Installation Configuration Administration Windows Servers 2000 2003 2008 R2 2012 R2 Active Directory FTP DNS DHCP TFTP Linux OS Working troubleshooting complex LAN infrastructure Settings networking devices Cisco Router switches co coordinating system Network administrator implementation Configuration Maintenance check Point Endpoint Security MI Management Console Laptop Users Regular Health Checking File Servers Application Servers Security violation Disk Spaces etc Logging Monitoring Calls using CA Unicenter Service Desk Manager Maintaining Management windows XP professional based network Installation Configuration troubleshooting Microsoft Outlook Installing Configuring Network Printers Installing Server side Software Utilities Assigning proper rights shared drives Managing user account Issue E Token laptop user Managing 350 Desktops Laptops Taking differential full backups server Symantec Backup Exec 12D Restoring Files got corrupted deleted accidentally Handling escalations desktop calls remote locations Monthly Weekly Report Generations servers Preparing MIS vendor inventory management reports company Nava Bharat Press P Ltd description Role System Engineer Roles responsibilities Server Management Backup management Helpdesk SLA monitoring incident management Hosting client meeting scheduled interval System Management Troubleshooting Hardware Troubleshooting Additional Qualification Certifications Manual Computerized accounting Tally ERP9 Tally certification Tally Academy,"Based on the resume provided, the job title is Sr Network Engineer."
Network Security Engineer,Skill Set Experience Implementing troubleshooting network security solutions Planning Implementation knowledge multi vendor firewalls Cisco ASA Checkpoint Upto R 80 Juniper Netscreen Fortinet FWSM Familiarity latest hardware network security technologies Excellent analytical problem solving skills Skilled analyzing monitoring network security solutions using variety Monitoring solutions Zenoss Solarwinds Cisco Prime Work Experience multi client data center environments Knowledge Work experience Firewall IOS Upgrade projects Configuration F5 load balancers SSL certificate updates Rule F5 upgrades Configuration Cisco Routers series 1800 1900 2500 2600 2800 3600 Nexus 5k 7k Configuration Cisco switches series 2960 3750 catalyst 4500 3600 Working knowledge Bluecoat Proxy Knowledge ITIL process Education Details September 2006 August 2011 Bachelor Engineering Electronics Pune Maharashtra College Engineering University Pune July 2004 February 2006 Higher Secondary Certificate Science Pune Maharashtra Sinhgad College University Pune June 2003 March 2004 secondary school certificate SSC science Pune Maharashtra E Boys High School Maharashtra Pune Network Security Engineer Network Security Engineer Capita Skill Details Network Security Exprience 72 months CHECKPOINT Exprience 72 months CISCO Exprience 72 months CISCO ASA Exprience 72 months Cisco routing switching Exprience 60 months Loadbalncing F5 Exprience 60 months security Exprience Less 1 year months Cisco Exprience Less 1 year months VPN Exprience Less 1 year months LAN Exprience Less 1 year months Networking Exprience Less 1 year monthsCompany Details company Capita description Work Client Shared Network Security infra Plan Implement troubleshoot customer requests Monitor Datacenter infra 24 7 Work call engineer weekends provide office support company Capgemini India Pvt Ltd description Part UK India NOC Work Client dedicated infra Undergo Client infra handover sessions streamline client boarding process Act mentor juniors Attend Weekly CAAB calls represent critical Changes company Sungard Availability Services description Plan Troubleshoot Implement Client network requests Project Work Internet BW upgrade Downgrade Decommission DR test planning implementation Setting L3VPN customers company SunGard Software Solutions description Maintain Client Documentation Work datacenter Remediation Project DNS record Management SunGard Availability Services,Network Security Engineer
Network Security Engineer,Skill Set Cisco Certified Network Associates CCNA Basic knowledge networking Ethernet mediums ethernet communication types Ethernet communication devices etc IPv4 Subnetting Supernetting Basic configuration Routing Switching Access lists Network Address Translation NAT Virtual LANs VLANs etc Cisco Certified Network Associates CCNA Security Basic security goals need Different types attacks like access attacks reconnaissance strategies etc Basic configuration firewalls Mitigation techniques access control lists private VLANs VLAN hopping IP source guard DHCP snooping Authentication Authorization Accounting AAA IP Security IPsec etc Cisco Certified Network Professional CCNP Routing Switching MPLS Routing Configuration concept EIGRP OSPF BGP Switching Virtual LANs VLANs spanning tree protocol STP queuing etc MPLS Multi Protocol Label Switching Basic idea working types modes MPLS penultimate hopping mpls etc Cisco Certified Network Professional Security ASA Module Knowledge Control Plane Security Management Plane Security Data Plane Security Knowledge Network Telemetary NTP NetFlow Logging NAT fundamental ASA Firewall filtering technologies ASA modes deployment ASA failover Security context Reputation based firewall Identity firewall Zone based firewall Projects E Project Title Temperature Controlled Cooling Fan Academic Year 2016 2017 sem 5 Description project simply senses temperature level turn FAN temperature set limit project developed aim control temperature devices reduce damages devices heating Title Automatic Plant Watering System Academic Year 2016 2017 sem 6 Description project simply senses moisture level turn water pump moisture Education Details January 2018 B E Technology Mumbai Maharashtra Mumbai university H C Mahatma Gandhi High Maharashtra State Board C Mahatma Gandhi High Maharashtra State Board School Junior College Network Security Enginner Network Security Engineer Skill Details Networking Exprience Less 1 year months Subnetting Supernetting Exprience Less 1 year months Access Lists Exprience Less 1 year months ACLS Exprience 6 months Network Address Translation NAT Exprience Less 1 year months VLAN Exprience Less 1 year months AAA Exprience Less 1 year months IPSec Exprience Less 1 year months ACCESS CONTROL LISTS Exprience 6 months DHCP Snooping Exprience Less 1 year months Private Vlan Exprience Less 1 year months VLAN Hopping Exprience Less 1 year months VPN Exprience Less 1 year months Routing protocols RIP EIGRP OSPF BGP Exprience Less 1 year months DM VPN Exprience Less 1 year months Switching Exprience Less 1 year months Control Plane Security Exprience Less 1 year months Data Plane Security Exprience Less 1 year months Management Plane Security Exprience Less 1 year months Network Telemetary Exprience Less 1 year months Firewall Exprience Less 1 year months Firewall Filtering Technologies Exprience Less 1 year months ASA Failovers Exprience Less 1 year months Zone Based Firewall Exprience Less 1 year months Reputation Based Firewall Exprience Less 1 year months Security Context Exprience Less 1 year months Security Exprience Less 1 year monthsCompany Details company Stormfur Technologies LLP description Network Security Engineer Stromfur Technologies LLP August 2018 Present Troubleshoot firewall related incidents customers Solve technical problems relating installing security solutions Analyze security requirements network system Reviewed configuration maintained Cisco ASA Firewalls routers switches Reviewed modified access control lists ACLs network switching routing equipment needed maintain security standards Participated core network team upgrade corporate network Maintained network security technologies services Interacted clients analyzed operational requirements Install configured IPSEC SSL VPN Reviewed configured VLAN Routing Protocols RIP OSPF EIGRP NAT Support client various networking issues,Network Security Engineer
Network Security Engineer,Communication Skills writing skills English good certainly clear speaker comfortable speaking front audience easily facilitate meetings brainstorming sessions Interpersonal Skills friendly polite person positive attitude work well others deal difficult situations careful considerate manner Learning Skills high capacity learning pick new skills ideas quickly generally thrive challenges Enthusiasm creativity give edge difficult projects Problem Solving Skills analytical skills help troubleshoot problems uncover root causes creative tenacious Education Details July 2012 April 2015 Bachelor Science INFORMATION TECHNOLOGY Mumbai Maharashtra Akbar Peerbhoy College Comm Eco University Mumbai June 2008 April 2010 Jaunpur Uttar Pradesh Janta Inter College Jaunpur May 2006 April 2008 Jaunpur Uttar Pradesh Inter College Jaunpur Network Security Engineer Skill Details Network Security Network Administration Firewall VPN Configuration Routing Switching Exprience 24 monthsCompany Details company Karvy Innotech LTD description Managing network Mahindra Mahindra Financial services limited internal PAN India level Installation setup configuration troubleshooting Tuning diagnostics maintenance security related Equipment Maintaining network devices Routers Switches Firewall Wi Fi Devices Troubleshoot performance availability issues security devices firewalls UTM Content Filtering solutions Handling daily calls related network network security Manage administer VPN connectivity organization clients Implement Policy Changes Configure URL filtering security policies UTM appliances Monitor alerts received monitoring systems take appropriate action based defined processes Follow SLA procedures already defined security device management Co ordinating ISPs like TATA Airtel Reliance Vodafone Sify Tikona HCL Comnet WAN related issues Configuration Troubleshooting Site Site IPSEC VPN HO Remote Branches Maintaining inventory monthly basis network devices LAN Connectivity issues Crimping Rack Mounting Reporting CISO Mahindra Finance network related queries solutions,Network Security Engineer
Network Security Engineer,Technical Expertise Cisco ASA Checkpoint firewall GAIA Splat Palo Alto firewalls Firewall management tools Cisco security management CSM Checkpoint Smart center Palo Alto Panorama F5 load balancer LTM Networking Hands Cisco Router Cisco Switches Security Management Event Management RSAEnvision 4 1 Ticketing tools BMC Remedy Service Technologies Software languages Python VB ScriptingEducation Details January 2006 January 2010 Bachelor Engineering Information Technology Mumbai Maharashtra Mumbai University Senior Network security Analyst Senior Network security Analyst Accenture Skill Details FIREWALLS Exprience 97 months CISCO Exprience 89 months SECURITY Exprience 72 months FIREWALL Exprience 45 months CHECKPOINT Exprience 44 monthsCompany Details company Accenture description Install configure upgrades troubleshoot Cisco ASA firewalls 5500 X includes Single multi context firewalls F5 LTM configuration VIP pools SSL offloading certificate renewals Code upgrade troubleshoot issues Pulse secure Juniper management includes creating Roles Realm polices remote access reverse proxy Code upgrade PAC file configuration Preparing design documents HLD LLD IP Schema Configuration network devices per customer requirements data center environment Incident Management Change management Problem Management ITIL process Key projects Worked resiliency project like firewall policy lockdown Software code upgrade firewalls load balancers End end co ordination firewall deployment Tools Cisco security manager 4 x company Zensar Technologies description Install Upgrades Checkpoint firewalls GAIA R75 R77 policy deployment Troubleshoot checkpoint firewalls Palo alto firewall Cisco ASA multiple sites belongs US Canada EMEA region Configure upgrades troubleshoot Cisco Routers Cisco 29xx 28xx 19xx Cisco switches 2960 3560 Cisco Meraki AP Meraki Cloud F5 LTM configuration troubleshooting operational issues company Infosys Technologies description Responsibilities Install configure upgrade troubleshoot checkpoint firewalls Cisco Routers Switches Configure monitor troubleshoot issues within organization LAN WAN customer Connectivity networks Interface vendors service providers ensuring hardware software problems dealt efficiently effectively minimal downtime company HCL Comnet description Responsibilities Event moitoring administration RSA enVision 4 1 SIEM Proficient researching traffic patterns identify false positives malicious traffic within IDS IPS scanners Qualis firewalls Experience writing correlation rules parsers developing UDS unsupported device logs analyze large volume security events maintaining high quality analysis Change Configuration Management exposure company Wipro Technologies description Administrator Manage troubleshoot multi vendor Network Infrastructure consisting Cisco Juniper Platforms Cisco Router 3845 Cisco stack wise switches 3750E 2960 access switch Cisco 4500 chassis Cisco 5550 20 ASA firewalls Juniper SA 6500 SSL VPN Provisioning troubleshooting access issues related RSA Entrust 2FA User Accounts Taking network security devices configuration back weekly monthly basis,Network Security Engineer
